timestamp,service,namespace,cpu_utilization,memory_utilization,cost_increase_percentage,replicas,traffic_requests_per_minute,storage_gb,log_volume_gb_per_day,idle_indicator,risk_score,expected_behavior
2026-05-20T00:00:00Z,billing-service,production,54.0,55.08,-4.71,3,641,87.52,6.55,0,0,normal
2026-05-20T00:00:00Z,analytics-service,production,45.6,71.19,-3.22,3,872,119.94,13.41,0,0,normal
2026-05-20T00:00:00Z,inventory-service,production,56.5,29.54,-2.06,3,894,27.58,12.43,0,0,normal
2026-05-20T00:00:00Z,order-service,staging,39.6,56.88,-5.87,4,190,21.88,5.9,0,0,normal
2026-05-20T00:00:00Z,recommendation-service,production,46.73,37.74,-0.81,3,891,47.74,14.45,0,0,normal
2026-05-20T00:00:00Z,email-service,production,31.5,57.81,1.12,3,527,64.82,14.82,0,0,normal
2026-05-20T00:00:00Z,logging-service,staging,47.07,73.83,-0.14,3,331,125.99,5.97,0,0,normal
2026-05-20T00:00:00Z,gateway-service,staging,44.6,27.88,4.49,2,126,86.5,8.99,0,0,normal
2026-05-20T00:00:00Z,database-service,staging,38.13,39.84,6.87,2,446,52.65,6.68,0,0,normal
2026-05-20T00:00:00Z,queue-service,production,59.2,26.59,6.04,2,596,78.74,1.07,0,0,normal
2026-05-20T00:00:00Z,ml-inference-service,staging,44.0,70.12,4.72,4,140,47.55,6.63,0,0,normal
2026-05-21T00:00:00Z,backend-service,production,57.8,46.29,-4.17,2,261,35.05,5.73,0,0,normal
2026-05-21T00:00:00Z,frontend-service,production,73.9,60.5,10.1,4,798,29.12,8.88,0,0,normal
2026-05-21T00:00:00Z,payment-service,staging,51.0,35.74,11.09,3,214,129.86,6.82,0,0,normal
2026-05-21T00:00:00Z,worker-service,staging,40.7,63.28,6.53,2,251,96.2,12.0,0,0,normal
2026-05-21T00:00:00Z,cache-service,production,74.4,28.32,-7.58,3,442,131.3,2.33,0,0,normal
2026-05-21T00:00:00Z,auth-service,staging,62.33,54.88,-2.43,4,661,120.19,2.62,0,0,normal
2026-05-21T00:00:00Z,notification-service,production,68.8,31.01,-6.21,2,767,125.69,12.35,0,0,normal
2026-05-21T00:00:00Z,reporting-service,staging,29.07,64.75,-2.22,3,158,82.79,8.51,0,0,normal
2026-05-21T00:00:00Z,search-service,production,60.27,25.83,6.2,4,183,98.02,2.17,0,0,normal
2026-05-21T00:00:00Z,billing-service,staging,38.93,33.15,10.11,2,123,93.13,14.19,0,0,normal
2026-05-21T00:00:00Z,analytics-service,staging,68.6,71.68,7.43,3,587,67.22,8.78,0,0,normal
2026-05-21T00:00:00Z,inventory-service,production,44.4,28.32,-2.93,2,504,122.57,11.37,0,0,normal
2026-05-21T00:00:00Z,order-service,staging,72.1,40.89,9.97,4,175,41.84,2.65,0,0,normal
2026-05-21T00:00:00Z,recommendation-service,production,69.8,68.16,6.44,4,740,121.39,13.25,0,0,normal
2026-05-21T00:00:00Z,email-service,production,54.1,54.03,-5.54,2,140,75.79,3.11,0,0,normal
2026-05-21T00:00:00Z,logging-service,staging,52.73,67.19,-6.78,4,800,70.3,2.51,0,0,normal
2026-05-21T00:00:00Z,gateway-service,staging,26.5,29.39,10.98,2,852,26.36,4.04,0,0,normal
2026-05-21T00:00:00Z,database-service,production,63.7,37.5,-3.73,4,895,124.95,12.76,0,0,normal
2026-05-21T00:00:00Z,queue-service,staging,26.9,38.57,10.46,4,413,54.27,8.92,0,0,normal
2026-05-21T00:00:00Z,ml-inference-service,staging,66.4,45.51,1.44,2,788,142.81,4.67,0,0,normal
2026-05-22T00:00:00Z,backend-service,production,53.5,49.22,-3.28,2,702,147.76,2.09,0,0,normal
2026-05-22T00:00:00Z,frontend-service,production,56.0,71.48,-3.39,4,533,138.0,3.51,0,0,normal
2026-05-22T00:00:00Z,payment-service,staging,47.7,55.22,0.15,4,433,45.38,2.34,0,0,normal
2026-05-22T00:00:00Z,worker-service,production,31.13,58.59,-8.56,3,611,61.62,13.69,0,0,normal
2026-05-22T00:00:00Z,cache-service,staging,55.33,72.85,1.26,2,203,118.61,6.42,0,0,normal
2026-05-22T00:00:00Z,auth-service,staging,38.4,68.8,-2.95,4,726,149.73,10.45,0,0,normal
2026-05-22T00:00:00Z,notification-service,staging,43.9,62.28,-6.11,4,382,25.82,1.88,0,0,normal
2026-05-22T00:00:00Z,reporting-service,staging,29.33,41.11,-6.16,3,263,144.93,5.76,0,0,normal
2026-05-22T00:00:00Z,search-service,production,51.0,54.98,3.49,2,543,43.37,6.07,0,0,normal
2026-05-22T00:00:00Z,billing-service,staging,70.4,41.5,-7.77,2,272,113.47,8.21,0,0,normal
2026-05-22T00:00:00Z,analytics-service,production,39.33,37.11,-7.03,2,823,113.32,2.73,0,0,normal
2026-05-22T00:00:00Z,inventory-service,production,69.4,61.23,-5.83,3,795,103.29,2.05,0,0,normal
2026-05-22T00:00:00Z,order-service,production,38.13,58.98,-3.63,4,556,133.87,7.74,0,0,normal
2026-05-22T00:00:00Z,recommendation-service,production,29.73,46.29,0.0,4,230,49.65,4.04,0,0,normal
2026-05-22T00:00:00Z,email-service,staging,65.2,32.52,-0.34,3,246,146.55,5.81,0,0,normal
2026-05-22T00:00:00Z,logging-service,production,58.93,50.2,1.69,3,369,120.92,13.19,0,0,normal
2026-05-22T00:00:00Z,gateway-service,production,34.67,66.19,-2.62,2,402,60.41,11.47,0,0,normal
2026-05-22T00:00:00Z,database-service,staging,28.2,73.49,9.95,4,650,118.44,8.75,0,0,normal
2026-05-22T00:00:00Z,queue-service,staging,43.2,50.49,0.54,3,242,20.92,4.67,0,0,normal
2026-05-22T00:00:00Z,ml-inference-service,production,51.6,39.94,9.68,4,793,127.61,7.25,0,0,normal
2026-05-23T00:00:00Z,backend-service,staging,28.53,60.74,-5.35,3,648,66.79,3.65,0,0,normal
2026-05-23T00:00:00Z,frontend-service,staging,31.4,49.02,5.99,3,808,136.8,2.15,0,0,normal
2026-05-23T00:00:00Z,payment-service,staging,65.2,38.87,-8.06,3,444,38.5,12.04,0,0,normal
2026-05-23T00:00:00Z,worker-service,production,40.53,35.64,-3.6,4,894,99.6,7.7,0,0,normal
2026-05-23T00:00:00Z,cache-service,staging,65.87,64.26,10.31,3,248,100.89,12.79,0,0,normal
2026-05-23T00:00:00Z,auth-service,staging,64.53,36.28,-5.95,3,694,97.95,6.1,0,0,normal
2026-05-23T00:00:00Z,notification-service,production,61.6,66.8,8.45,3,604,72.45,14.27,0,0,normal
2026-05-23T00:00:00Z,reporting-service,staging,49.87,35.84,-1.67,3,304,86.95,7.87,0,0,normal
2026-05-23T00:00:00Z,search-service,staging,30.8,34.28,10.67,4,409,54.33,1.57,0,0,normal
2026-05-23T00:00:00Z,billing-service,staging,74.0,64.84,5.14,4,554,60.26,7.6,0,0,normal
2026-05-23T00:00:00Z,analytics-service,staging,45.07,67.97,2.48,3,491,21.63,10.41,0,0,normal
2026-05-23T00:00:00Z,inventory-service,production,67.73,30.96,-1.5,2,886,109.37,8.54,0,0,normal
2026-05-23T00:00:00Z,order-service,production,68.2,49.02,-1.87,3,860,77.25,6.97,0,0,normal
2026-05-23T00:00:00Z,recommendation-service,staging,61.0,57.18,2.02,3,663,41.59,11.65,0,0,normal
2026-05-23T00:00:00Z,email-service,staging,52.1,29.69,-0.46,2,338,104.95,4.7,0,0,normal
2026-05-23T00:00:00Z,logging-service,production,30.6,74.07,8.42,3,439,32.75,14.54,0,0,normal
2026-05-23T00:00:00Z,gateway-service,production,48.27,48.63,-5.54,4,99,59.9,10.94,0,0,normal
2026-05-23T00:00:00Z,database-service,staging,29.0,61.33,-1.46,4,438,140.34,11.33,0,0,normal
2026-05-23T00:00:00Z,queue-service,production,56.0,53.69,-7.43,2,186,47.11,12.94,0,0,normal
2026-05-23T00:00:00Z,ml-inference-service,production,33.8,48.05,2.85,4,584,81.91,6.13,0,0,normal
2026-05-24T00:00:00Z,backend-service,production,35.4,29.44,-8.47,3,689,29.49,5.84,0,0,normal
2026-05-24T00:00:00Z,frontend-service,staging,33.9,67.72,-6.53,2,285,99.01,1.18,0,0,normal
2026-05-24T00:00:00Z,payment-service,production,26.6,28.91,3.85,4,188,63.46,8.36,0,0,normal
2026-05-24T00:00:00Z,worker-service,production,45.6,49.95,9.02,2,856,29.7,14.9,0,0,normal
2026-05-24T00:00:00Z,cache-service,production,29.8,63.84,3.23,3,551,111.52,1.26,0,0,normal
2026-05-24T00:00:00Z,auth-service,staging,44.0,48.07,8.33,2,476,78.77,14.69,0,0,normal
2026-05-24T00:00:00Z,notification-service,staging,34.0,36.18,-8.7,2,138,67.3,12.18,0,0,normal
2026-05-24T00:00:00Z,reporting-service,staging,30.13,43.07,0.69,4,534,100.35,3.2,0,0,normal
2026-05-24T00:00:00Z,search-service,production,40.4,66.6,-4.33,3,772,84.89,9.75,0,0,normal
2026-05-24T00:00:00Z,billing-service,staging,50.33,50.42,-4.83,4,628,132.77,10.61,0,0,normal
2026-05-24T00:00:00Z,analytics-service,staging,58.6,35.01,-6.25,3,592,69.21,14.56,0,0,normal
2026-05-24T00:00:00Z,inventory-service,staging,38.67,27.54,-3.07,3,285,39.55,6.54,0,0,normal
2026-05-24T00:00:00Z,order-service,staging,65.4,61.77,-6.03,4,535,105.26,6.42,0,0,normal
2026-05-24T00:00:00Z,recommendation-service,staging,62.2,42.68,-6.75,4,835,51.02,12.95,0,0,normal
2026-05-24T00:00:00Z,email-service,staging,37.6,37.06,-3.39,3,253,98.07,1.08,0,0,normal
2026-05-24T00:00:00Z,logging-service,staging,40.73,57.03,4.67,3,420,134.08,4.32,0,0,normal
2026-05-24T00:00:00Z,gateway-service,production,43.6,34.86,-4.16,4,460,140.24,9.12,0,0,normal
2026-05-24T00:00:00Z,database-service,production,55.0,73.78,0.56,4,123,110.56,4.87,0,0,normal
2026-05-24T00:00:00Z,queue-service,staging,73.2,29.35,-6.29,2,819,134.39,4.06,0,0,normal
2026-05-24T00:00:00Z,ml-inference-service,staging,65.0,45.31,6.21,4,315,133.02,7.33,0,0,normal
2026-05-25T00:00:00Z,backend-service,production,39.0,38.31,-7.5,3,522,116.92,4.47,0,0,normal
2026-05-25T00:00:00Z,frontend-service,production,38.2,54.69,9.9,2,805,144.14,9.06,0,0,normal
2026-05-25T00:00:00Z,payment-service,production,56.4,27.22,2.17,4,192,108.67,9.35,0,0,normal
2026-05-25T00:00:00Z,worker-service,production,48.73,35.11,5.01,2,321,132.2,1.3,0,0,normal
2026-05-25T00:00:00Z,cache-service,production,68.07,38.48,-8.15,3,620,96.71,12.97,0,0,normal
2026-05-25T00:00:00Z,auth-service,staging,45.47,62.99,1.26,2,823,72.45,8.39,0,0,normal
2026-05-25T00:00:00Z,notification-service,production,29.2,72.07,-6.8,4,266,51.09,11.06,0,0,normal
2026-05-25T00:00:00Z,reporting-service,production,34.27,37.67,-3.78,4,740,96.47,14.52,0,0,normal
2026-05-25T00:00:00Z,search-service,production,45.53,25.44,-4.89,4,597,121.21,1.16,0,0,normal
2026-05-25T00:00:00Z,billing-service,production,30.9,65.82,-5.05,3,121,84.47,14.52,0,0,normal
2026-05-25T00:00:00Z,analytics-service,staging,47.0,50.59,0.87,2,90,49.64,8.25,0,0,normal
2026-05-25T00:00:00Z,inventory-service,production,59.5,68.36,-2.3,3,715,36.81,3.59,0,0,normal
2026-05-25T00:00:00Z,order-service,staging,52.67,64.55,0.17,3,342,51.94,14.28,0,0,normal
2026-05-25T00:00:00Z,recommendation-service,production,72.4,69.43,10.5,4,655,105.67,13.61,0,0,normal
2026-05-25T00:00:00Z,email-service,production,48.0,46.78,8.0,4,430,40.09,9.67,0,0,normal
2026-05-25T00:00:00Z,logging-service,production,66.67,69.92,6.0,4,692,105.59,6.63,0,0,normal
2026-05-25T00:00:00Z,gateway-service,production,42.8,42.63,-5.71,2,330,23.82,9.36,0,0,normal
2026-05-25T00:00:00Z,database-service,staging,59.07,71.19,6.1,2,200,38.98,14.65,0,0,normal
2026-05-25T00:00:00Z,queue-service,staging,26.0,34.96,-8.09,4,624,38.2,1.55,0,0,normal
2026-05-25T00:00:00Z,ml-inference-service,staging,51.4,64.06,4.23,2,660,50.88,14.55,0,0,normal
2026-05-26T00:00:00Z,backend-service,production,35.87,47.17,4.73,3,694,78.12,3.86,0,0,normal
2026-05-26T00:00:00Z,frontend-service,production,36.8,43.55,-4.95,2,628,40.39,3.03,0,0,normal
2026-05-26T00:00:00Z,payment-service,staging,67.5,68.36,-2.8,2,596,64.63,13.19,0,0,normal
2026-05-26T00:00:00Z,worker-service,staging,41.8,54.54,-4.44,2,134,141.79,2.74,0,0,normal
2026-05-26T00:00:00Z,cache-service,staging,38.0,44.36,-0.28,4,898,64.02,12.54,0,0,normal
2026-05-26T00:00:00Z,auth-service,staging,69.2,61.82,-4.17,4,665,37.71,4.57,0,0,normal
2026-05-26T00:00:00Z,notification-service,production,26.3,54.76,2.7,3,434,121.9,9.42,0,0,normal
2026-05-26T00:00:00Z,reporting-service,staging,67.8,58.11,-2.51,3,529,120.88,5.2,0,0,normal
2026-05-26T00:00:00Z,search-service,production,53.7,43.46,-6.56,4,200,36.4,8.2,0,0,normal
2026-05-26T00:00:00Z,billing-service,staging,49.07,55.76,-7.38,2,585,28.08,4.99,0,0,normal
2026-05-26T00:00:00Z,analytics-service,staging,53.4,48.07,7.93,3,816,129.91,2.48,0,0,normal
2026-05-26T00:00:00Z,inventory-service,production,64.4,30.86,-7.89,3,452,96.2,5.81,0,0,normal
2026-05-26T00:00:00Z,order-service,production,38.13,43.75,0.26,2,881,40.13,11.86,0,0,normal
2026-05-26T00:00:00Z,recommendation-service,production,43.0,72.07,0.0,3,195,110.15,3.83,0,0,normal
2026-05-26T00:00:00Z,email-service,staging,41.8,41.8,-7.34,2,889,57.67,5.98,0,0,normal
2026-05-26T00:00:00Z,logging-service,staging,72.8,74.58,-3.78,4,299,46.46,12.12,0,0,normal
2026-05-26T00:00:00Z,gateway-service,staging,53.0,62.89,-4.9,3,841,95.47,1.42,0,0,normal
2026-05-26T00:00:00Z,database-service,production,28.93,43.36,8.94,3,776,81.3,5.49,0,0,normal
2026-05-26T00:00:00Z,queue-service,production,54.13,44.53,-6.86,3,127,121.2,9.62,0,0,normal
2026-05-26T00:00:00Z,ml-inference-service,production,26.8,57.28,-2.01,2,170,24.34,6.21,0,0,normal
2026-05-27T00:00:00Z,backend-service,production,67.0,27.15,-3.5,3,371,26.3,9.56,0,0,normal
2026-05-27T00:00:00Z,frontend-service,production,72.0,37.13,-0.87,4,123,44.04,1.03,0,0,normal
2026-05-27T00:00:00Z,payment-service,staging,72.13,52.93,-0.4,4,296,88.67,4.97,0,0,normal
2026-05-27T00:00:00Z,worker-service,production,45.2,68.99,6.7,2,836,21.03,4.26,0,0,normal
2026-05-27T00:00:00Z,cache-service,staging,46.73,38.89,0.78,4,502,59.9,12.88,0,0,normal
2026-05-27T00:00:00Z,auth-service,production,63.07,45.31,-3.48,3,688,122.04,5.58,0,0,normal
2026-05-27T00:00:00Z,notification-service,production,66.2,38.62,4.03,4,252,60.44,8.37,0,0,normal
2026-05-27T00:00:00Z,reporting-service,production,74.13,37.45,6.45,3,418,125.05,6.65,0,0,normal
2026-05-27T00:00:00Z,search-service,staging,56.27,67.19,2.35,4,464,54.87,14.37,0,0,normal
2026-05-27T00:00:00Z,billing-service,production,72.8,58.01,5.46,4,266,129.17,9.07,0,0,normal
2026-05-27T00:00:00Z,analytics-service,staging,38.27,31.86,9.73,2,311,80.8,4.23,0,0,normal
2026-05-27T00:00:00Z,inventory-service,staging,35.0,49.58,0.0,3,803,134.82,8.29,0,0,normal
2026-05-27T00:00:00Z,order-service,staging,64.3,54.2,-3.17,4,899,138.74,5.56,0,0,normal
2026-05-27T00:00:00Z,recommendation-service,staging,66.2,50.1,9.57,4,773,20.28,13.41,0,0,normal
2026-05-27T00:00:00Z,email-service,production,56.8,57.57,-8.59,3,734,53.21,9.42,0,0,normal
2026-05-27T00:00:00Z,logging-service,staging,26.8,30.35,6.85,3,443,45.07,4.52,0,0,normal
2026-05-27T00:00:00Z,gateway-service,production,29.33,47.14,5.37,3,812,32.97,6.16,0,0,normal
2026-05-27T00:00:00Z,database-service,production,53.4,58.5,5.63,4,102,124.58,6.72,0,0,normal
2026-05-27T00:00:00Z,queue-service,staging,27.4,56.25,-7.47,2,270,128.28,10.93,0,0,normal
2026-05-27T00:00:00Z,ml-inference-service,production,34.27,58.57,6.34,4,813,26.19,4.91,0,0,normal
2026-05-28T00:00:00Z,backend-service,production,27.0,61.72,-0.59,3,124,24.96,3.12,0,0,normal
2026-05-28T00:00:00Z,frontend-service,production,54.0,43.09,-3.95,4,101,63.39,2.86,0,0,normal
2026-05-28T00:00:00Z,payment-service,production,29.73,65.04,10.0,2,404,137.46,8.05,0,0,normal
2026-05-28T00:00:00Z,worker-service,production,48.93,31.15,-7.32,2,518,29.99,9.33,0,0,normal
2026-05-28T00:00:00Z,cache-service,production,52.47,39.36,-8.59,2,550,34.33,14.98,0,0,normal
2026-05-28T00:00:00Z,auth-service,staging,37.2,47.17,2.89,2,899,31.31,6.79,0,0,normal
2026-05-28T00:00:00Z,notification-service,production,34.93,70.12,5.34,3,427,86.33,6.86,0,0,normal
2026-05-28T00:00:00Z,reporting-service,staging,32.4,72.0,-4.75,2,770,51.45,9.81,0,0,normal
2026-05-28T00:00:00Z,search-service,staging,30.6,69.34,-1.02,3,846,129.91,13.85,0,0,normal
2026-05-28T00:00:00Z,billing-service,staging,40.8,63.48,0.91,2,165,110.72,2.28,0,0,normal
2026-05-28T00:00:00Z,analytics-service,production,65.47,43.16,10.57,2,668,124.45,11.64,0,0,normal
2026-05-28T00:00:00Z,inventory-service,staging,61.7,73.39,-1.69,3,418,81.5,1.78,0,0,normal
2026-05-28T00:00:00Z,order-service,staging,60.2,26.56,-2.38,3,260,71.47,4.71,0,0,normal
2026-05-28T00:00:00Z,recommendation-service,production,53.6,61.04,3.66,3,150,131.31,10.13,0,0,normal
2026-05-28T00:00:00Z,email-service,production,63.8,27.34,5.88,2,274,56.98,11.85,0,0,normal
2026-05-28T00:00:00Z,logging-service,production,25.2,60.42,10.96,3,796,59.35,7.52,0,0,normal
2026-05-28T00:00:00Z,gateway-service,staging,45.2,36.62,10.97,3,113,103.17,3.05,0,0,normal
2026-05-28T00:00:00Z,database-service,production,28.07,41.99,-6.72,4,717,42.05,13.58,0,0,normal
2026-05-28T00:00:00Z,queue-service,production,29.6,43.99,2.99,2,544,69.22,7.22,0,0,normal
2026-05-28T00:00:00Z,ml-inference-service,staging,73.33,26.46,-7.23,4,150,147.53,10.6,0,0,normal
2026-05-29T00:00:00Z,backend-service,staging,55.27,37.3,4.47,4,155,83.46,3.97,0,0,normal
2026-05-29T00:00:00Z,frontend-service,staging,61.1,44.14,-6.1,4,814,124.19,5.14,0,0,normal
2026-05-29T00:00:00Z,payment-service,staging,71.47,48.34,10.91,4,589,130.82,14.87,0,0,normal
2026-05-29T00:00:00Z,worker-service,production,68.4,51.88,0.94,4,408,75.3,10.14,0,0,normal
2026-05-29T00:00:00Z,cache-service,production,45.47,73.83,8.22,4,753,69.79,11.35,0,0,normal
2026-05-29T00:00:00Z,auth-service,production,61.8,74.41,-1.83,2,526,129.0,9.23,0,0,normal
2026-05-29T00:00:00Z,notification-service,production,57.6,27.34,-0.7,2,219,84.95,6.69,0,0,normal
2026-05-29T00:00:00Z,reporting-service,production,48.2,67.55,-3.81,2,166,56.08,9.24,0,0,normal
2026-05-29T00:00:00Z,search-service,staging,30.2,46.34,1.33,4,871,115.58,13.72,0,0,normal
2026-05-29T00:00:00Z,billing-service,production,56.67,44.48,7.44,4,782,34.57,9.3,0,0,normal
2026-05-29T00:00:00Z,analytics-service,staging,43.33,67.77,-4.41,4,662,141.39,10.28,0,0,normal
2026-05-29T00:00:00Z,inventory-service,staging,42.53,49.61,-2.72,2,514,80.71,4.72,0,0,normal
2026-05-29T00:00:00Z,order-service,staging,52.4,49.41,0.0,3,348,86.25,14.21,0,0,normal
2026-05-29T00:00:00Z,recommendation-service,staging,68.1,57.71,-4.71,3,301,89.82,6.22,0,0,normal
2026-05-29T00:00:00Z,email-service,production,63.6,55.47,7.55,2,793,69.4,4.56,0,0,normal
2026-05-29T00:00:00Z,logging-service,production,53.4,35.45,-5.26,2,774,24.88,9.78,0,0,normal
2026-05-29T00:00:00Z,gateway-service,staging,26.93,51.51,5.69,4,896,115.95,11.96,0,0,normal
2026-05-29T00:00:00Z,database-service,staging,46.13,27.64,5.3,4,771,55.98,8.68,0,0,normal
2026-05-29T00:00:00Z,queue-service,production,34.2,45.12,0.88,4,683,45.61,11.44,0,0,normal
2026-05-29T00:00:00Z,ml-inference-service,production,31.87,29.1,-5.51,4,551,86.39,5.7,0,0,normal
2026-05-30T00:00:00Z,backend-service,staging,59.2,43.65,-3.78,4,743,27.21,5.56,0,0,normal
2026-05-30T00:00:00Z,frontend-service,production,64.0,47.85,4.07,2,155,138.9,10.37,0,0,normal
2026-05-30T00:00:00Z,payment-service,production,37.3,28.32,-7.41,3,586,65.72,13.0,0,0,normal
2026-05-30T00:00:00Z,worker-service,staging,55.8,61.52,-2.78,2,469,96.9,12.97,0,0,normal
2026-05-30T00:00:00Z,cache-service,staging,34.8,45.31,3.55,3,889,79.88,1.07,0,0,normal
2026-05-30T00:00:00Z,auth-service,staging,36.3,38.28,7.52,2,141,122.16,1.94,0,0,normal
2026-05-30T00:00:00Z,notification-service,production,38.0,42.38,-6.6,4,233,34.92,14.41,0,0,normal
2026-05-30T00:00:00Z,reporting-service,production,55.53,35.55,2.7,2,860,130.18,9.79,0,0,normal
2026-05-30T00:00:00Z,search-service,staging,64.8,29.88,0.82,3,813,84.93,12.97,0,0,normal
2026-05-30T00:00:00Z,billing-service,staging,68.4,39.31,-7.52,4,245,69.97,5.23,0,0,normal
2026-05-30T00:00:00Z,analytics-service,production,25.07,73.05,7.73,2,429,112.18,12.1,0,0,normal
2026-05-30T00:00:00Z,inventory-service,staging,25.1,62.5,-7.65,2,762,58.36,4.87,0,0,normal
2026-05-30T00:00:00Z,order-service,production,48.6,60.94,9.8,2,507,26.59,12.08,0,0,normal
2026-05-30T00:00:00Z,recommendation-service,production,44.4,31.64,11.22,3,727,119.13,2.2,0,0,normal
2026-05-30T00:00:00Z,email-service,staging,56.6,41.89,1.28,2,472,86.9,13.68,0,0,normal
2026-05-30T00:00:00Z,logging-service,production,38.4,35.84,7.89,2,525,70.97,11.23,0,0,normal
2026-05-30T00:00:00Z,gateway-service,production,41.4,59.81,-3.16,3,645,35.15,10.06,0,0,normal
2026-05-30T00:00:00Z,database-service,production,53.2,33.84,-2.84,3,686,43.18,2.2,0,0,normal
2026-05-30T00:00:00Z,queue-service,production,33.0,50.15,-6.01,3,192,56.95,11.52,0,0,normal
2026-05-30T00:00:00Z,ml-inference-service,production,70.0,54.0,-6.22,3,252,73.58,3.15,0,0,normal
2026-05-31T00:00:00Z,backend-service,staging,47.4,32.42,-2.25,4,598,104.06,10.83,0,0,normal
2026-05-31T00:00:00Z,frontend-service,production,45.13,52.15,5.31,4,635,39.09,3.61,0,0,normal
2026-05-31T00:00:00Z,payment-service,staging,72.4,70.51,6.57,3,359,110.2,9.07,0,0,normal
2026-05-31T00:00:00Z,worker-service,production,52.8,69.53,6.29,2,275,28.01,5.41,0,0,normal
2026-05-31T00:00:00Z,cache-service,production,69.33,39.45,7.65,4,336,141.43,14.62,0,0,normal
2026-05-31T00:00:00Z,auth-service,production,44.7,48.83,-9.03,2,724,51.55,11.93,0,0,normal
2026-05-31T00:00:00Z,notification-service,production,32.9,47.05,-2.37,2,538,81.63,1.41,0,0,normal
2026-05-31T00:00:00Z,reporting-service,staging,56.93,60.4,0.31,3,389,26.74,8.55,0,0,normal
2026-05-31T00:00:00Z,search-service,production,47.4,33.89,-3.86,3,784,26.73,4.38,0,0,normal
2026-05-31T00:00:00Z,billing-service,production,59.2,73.32,3.2,2,370,123.78,12.26,0,0,normal
2026-05-31T00:00:00Z,analytics-service,production,39.4,46.68,0.33,4,624,97.04,3.9,0,0,normal
2026-05-31T00:00:00Z,inventory-service,production,54.0,59.96,-5.47,2,648,105.48,12.27,0,0,normal
2026-05-31T00:00:00Z,order-service,staging,70.27,73.44,-0.34,4,250,121.02,7.43,0,0,normal
2026-05-31T00:00:00Z,recommendation-service,staging,38.6,42.58,-1.51,3,871,104.56,2.11,0,0,normal
2026-05-31T00:00:00Z,email-service,staging,59.07,58.69,-4.2,4,275,61.44,5.37,0,0,normal
2026-05-31T00:00:00Z,logging-service,staging,74.13,49.61,-1.29,3,86,114.02,8.72,0,0,normal
2026-05-31T00:00:00Z,gateway-service,production,34.87,47.8,5.5,4,506,111.57,6.8,0,0,normal
2026-05-31T00:00:00Z,database-service,staging,28.6,52.59,-1.65,4,447,56.13,3.4,0,0,normal
2026-05-31T00:00:00Z,queue-service,production,65.73,60.35,-1.64,4,415,99.6,5.91,0,0,normal
2026-05-31T00:00:00Z,ml-inference-service,production,30.4,26.17,-8.72,3,589,60.12,2.5,0,0,normal
2026-06-01T00:00:00Z,backend-service,production,62.8,72.07,0.0,3,831,23.96,1.91,0,0,normal
2026-06-01T00:00:00Z,frontend-service,production,38.0,68.29,-8.93,3,594,122.29,7.53,0,0,normal
2026-06-01T00:00:00Z,payment-service,production,35.73,31.84,3.21,2,531,28.21,12.09,0,0,normal
2026-06-01T00:00:00Z,worker-service,staging,62.07,68.85,-8.17,2,152,137.41,7.18,0,0,normal
2026-06-01T00:00:00Z,cache-service,production,69.53,28.52,-7.35,3,700,129.36,3.88,0,0,normal
2026-06-01T00:00:00Z,auth-service,staging,33.07,27.64,-3.36,3,829,119.69,11.94,0,0,normal
2026-06-01T00:00:00Z,notification-service,staging,65.6,50.39,-4.24,2,329,111.65,5.17,0,0,normal
2026-06-01T00:00:00Z,reporting-service,production,31.4,40.14,7.87,4,338,23.09,2.22,0,0,normal
2026-06-01T00:00:00Z,search-service,production,46.2,51.64,4.59,4,891,102.2,3.57,0,0,normal
2026-06-01T00:00:00Z,billing-service,staging,68.07,35.35,5.22,2,101,56.41,10.02,0,0,normal
2026-06-01T00:00:00Z,analytics-service,staging,40.2,27.15,-6.4,3,147,133.2,12.27,0,0,normal
2026-06-01T00:00:00Z,inventory-service,staging,56.4,34.96,-1.53,2,424,67.63,14.44,0,0,normal
2026-06-01T00:00:00Z,order-service,staging,62.93,59.18,-4.9,2,775,50.16,14.44,0,0,normal
2026-06-01T00:00:00Z,recommendation-service,staging,57.73,43.87,-4.04,2,807,87.96,11.7,0,0,normal
2026-06-01T00:00:00Z,email-service,production,48.8,70.87,8.08,2,302,85.01,7.51,0,0,normal
2026-06-01T00:00:00Z,logging-service,staging,51.6,55.66,5.83,4,731,123.98,1.58,0,0,normal
2026-06-01T00:00:00Z,gateway-service,production,54.2,42.04,-2.84,4,499,140.82,12.32,0,0,normal
2026-06-01T00:00:00Z,database-service,production,38.93,49.8,5.24,4,753,72.36,5.36,0,0,normal
2026-06-01T00:00:00Z,queue-service,staging,68.8,50.49,5.57,4,277,137.93,2.48,0,0,normal
2026-06-01T00:00:00Z,ml-inference-service,staging,26.53,66.36,9.14,4,275,119.74,9.17,0,0,normal
2026-06-02T00:00:00Z,backend-service,production,26.5,36.38,-4.59,3,510,136.53,1.12,0,0,normal
2026-06-02T00:00:00Z,frontend-service,staging,34.8,34.28,-4.89,4,434,66.68,10.08,0,0,normal
2026-06-02T00:00:00Z,payment-service,staging,39.1,47.46,-3.79,4,805,97.15,6.78,0,0,normal
2026-06-02T00:00:00Z,worker-service,staging,57.2,73.73,-5.35,2,860,140.25,11.36,0,0,normal
2026-06-02T00:00:00Z,cache-service,production,71.2,63.28,-5.45,4,397,84.28,14.58,0,0,normal
